Date,Open,High,Low,Close,Volume
15-Dec-09,2.34,2.34,2.34,2.34,0
14-Dec-09,2.24,2.34,2.24,2.34,600
11-Dec-09,2.34,2.34,2.24,2.30,1600
10-Dec-09,2.35,2.40,2.24,2.31,9875
9-Dec-09,2.35,2.36,2.35,2.35,2508
8-Dec-09,2.48,2.48,2.37,2.37,548
7-Dec-09,2.36,2.45,2.36,2.45,400
4-Dec-09,2.33,2.45,2.29,2.45,7674
3-Dec-09,2.30,2.34,2.30,2.32,2500
2-Dec-09,2.24,2.34,2.20,2.20,6981
1-Dec-09,2.30,2.30,2.14,2.20,15600
30-Nov-09,2.33,2.33,2.17,2.17,11700
27-Nov-09,2.21,2.21,2.21,2.21,0
26-Nov-09,2.21,2.21,2.21,2.21,0
25-Nov-09,2.20,2.29,2.20,2.21,6050
24-Nov-09,2.16,2.28,2.14,2.17,21700
23-Nov-09,2.14,2.16,2.14,2.14,2100
20-Nov-09,2.16,2.30,2.11,2.23,15440
19-Nov-09,2.11,2.20,2.10,2.20,13275
18-Nov-09,2.15,2.20,2.11,2.15,7325
17-Nov-09,2.16,2.17,2.15,2.16,15800
16-Nov-09,2.16,2.29,2.16,2.28,7676
13-Nov-09,2.19,2.34,2.18,2.34,5700
12-Nov-09,2.12,2.32,2.12,2.22,18082
11-Nov-09,2.13,2.45,1.95,2.10,144806
10-Nov-09,2.05,2.05,2.05,2.05,0
9-Nov-09,2.05,2.05,2.05,2.05,600
6-Nov-09,2.11,2.11,2.04,2.05,2720
5-Nov-09,2.09,2.20,2.09,2.10,5098
4-Nov-09,2.08,2.09,2.08,2.09,300
3-Nov-09,2.04,2.04,2.04,2.04,200
2-Nov-09,2.06,2.06,2.05,2.05,449
30-Oct-09,2.25,2.25,2.04,2.04,8200
29-Oct-09,2.23,2.25,2.20,2.20,5407
28-Oct-09,2.21,2.21,2.20,2.20,600
27-Oct-09,2.25,2.45,2.20,2.22,2075
26-Oct-09,2.25,2.38,2.25,2.25,1585
23-Oct-09,2.30,2.30,2.27,2.27,2600
22-Oct-09,2.26,2.30,2.22,2.29,7730
21-Oct-09,2.25,2.37,2.25,2.37,2805
20-Oct-09,2.58,2.58,2.40,2.40,3616
19-Oct-09,2.41,2.55,2.41,2.53,5201
16-Oct-09,2.49,2.61,2.34,2.52,4750
15-Oct-09,2.30,2.35,2.30,2.35,7290
14-Oct-09,2.40,2.47,2.40,2.47,2300
13-Oct-09,2.30,2.31,2.30,2.30,1500
12-Oct-09,2.30,2.30,2.30,2.30,900
9-Oct-09,2.15,2.59,2.15,2.30,8611
8-Oct-09,2.33,2.39,2.28,2.35,1560
7-Oct-09,2.43,2.43,2.38,2.38,2924
6-Oct-09,2.24,2.24,2.24,2.24,1950
5-Oct-09,2.25,2.26,2.18,2.25,2000
2-Oct-09,2.42,2.42,2.25,2.31,4040
1-Oct-09,2.84,2.84,2.37,2.40,37702
30-Sep-09,2.17,2.30,2.10,2.10,2765
29-Sep-09,2.06,2.33,2.06,2.20,6378
28-Sep-09,2.38,2.49,2.17,2.45,5938
25-Sep-09,2.06,2.56,2.06,2.34,11628
24-Sep-09,2.06,2.06,2.06,2.06,0
23-Sep-09,2.05,2.06,2.05,2.06,300
22-Sep-09,2.19,2.32,2.16,2.18,4872
21-Sep-09,2.22,2.22,2.14,2.18,2757
18-Sep-09,2.03,2.25,2.03,2.25,1587
17-Sep-09,2.00,2.17,2.00,2.15,14350
16-Sep-09,1.96,1.99,1.92,1.97,6274
15-Sep-09,2.00,2.00,1.90,2.00,8520
14-Sep-09,2.04,2.04,2.00,2.02,6476
11-Sep-09,2.04,2.04,2.01,2.01,1137
10-Sep-09,2.01,2.03,2.00,2.02,6381
9-Sep-09,2.04,2.07,2.03,2.03,2976
8-Sep-09,2.08,2.08,2.03,2.03,4200
4-Sep-09,2.05,2.10,2.03,2.10,3200
3-Sep-09,2.11,2.11,2.03,2.03,1100
2-Sep-09,2.02,2.02,2.02,2.02,900
1-Sep-09,2.15,2.15,2.01,2.02,3343
31-Aug-09,2.14,2.20,2.05,2.10,4114
28-Aug-09,2.09,2.10,2.02,2.10,10609
27-Aug-09,2.20,2.20,2.08,2.09,4498
26-Aug-09,2.22,2.22,2.13,2.13,312
25-Aug-09,2.24,2.25,2.10,2.10,4750
24-Aug-09,2.17,2.23,2.08,2.17,6100
21-Aug-09,2.06,2.15,2.06,2.06,4388
20-Aug-09,2.07,2.07,1.90,2.02,5900
19-Aug-09,2.00,2.07,2.00,2.07,1400
18-Aug-09,2.07,2.26,2.07,2.26,1900
17-Aug-09,2.16,2.33,2.00,2.08,9178
14-Aug-09,2.24,2.25,2.07,2.07,2295
13-Aug-09,2.38,2.38,2.16,2.25,7549
12-Aug-09,2.35,2.65,2.15,2.38,94171
10-Aug-09,2.16,2.25,2.15,2.24,5800
7-Aug-09,2.15,2.34,2.15,2.20,11590
6-Aug-09,2.32,2.35,2.17,2.20,840
5-Aug-09,2.12,2.35,2.10,2.30,4554
4-Aug-09,2.20,2.39,2.20,2.34,7650
3-Aug-09,2.10,2.20,2.10,2.19,27796
31-Jul-09,1.90,2.13,1.90,2.10,4600
30-Jul-09,1.92,2.17,1.85,2.10,17977
29-Jul-09,1.90,1.90,1.90,1.90,0
28-Jul-09,2.18,2.18,1.90,1.90,7538
27-Jul-09,1.85,2.00,1.85,2.00,4400
24-Jul-09,1.98,1.98,1.85,1.85,800
23-Jul-09,1.85,1.95,1.85,1.95,1150
22-Jul-09,1.85,1.92,1.85,1.85,4050
21-Jul-09,1.82,1.82,1.82,1.82,2700
20-Jul-09,1.93,1.93,1.90,1.90,450
17-Jul-09,1.80,1.89,1.80,1.89,900
16-Jul-09,1.75,1.75,1.75,1.75,0
15-Jul-09,1.79,1.79,1.75,1.75,4300
14-Jul-09,1.76,1.78,1.75,1.78,400
13-Jul-09,1.81,1.81,1.81,1.81,0
10-Jul-09,1.81,1.81,1.81,1.81,0
9-Jul-09,1.75,1.81,1.75,1.81,13902
8-Jul-09,1.85,1.85,1.81,1.82,2400
7-Jul-09,1.80,1.86,1.80,1.84,5950
6-Jul-09,1.82,1.82,1.82,1.82,0
3-Jul-09,1.82,1.82,1.82,1.82,0
2-Jul-09,1.81,1.82,1.81,1.82,600
