Date,Open,High,Low,Close,Volume
22-Mar-10,7.26,7.54,7.26,7.35,114703
19-Mar-10,7.62,7.62,7.33,7.33,211558
18-Mar-10,7.69,7.75,7.57,7.70,74369
17-Mar-10,7.70,7.77,7.52,7.70,105751
16-Mar-10,7.69,7.73,7.04,7.73,128689
15-Mar-10,7.85,7.85,7.58,7.72,111292
12-Mar-10,7.79,7.89,7.58,7.80,108552
11-Mar-10,7.82,7.87,7.64,7.81,111952
10-Mar-10,8.06,8.14,7.94,7.96,53127
9-Mar-10,7.94,8.16,7.94,8.09,62815
8-Mar-10,8.17,8.20,8.00,8.07,108491
5-Mar-10,8.10,8.19,7.95,8.14,60605
4-Mar-10,8.09,8.17,8.00,8.12,62046
3-Mar-10,8.06,8.14,8.03,8.09,72425
2-Mar-10,8.03,8.29,8.00,8.09,106139
1-Mar-10,8.02,8.20,7.75,8.03,124187
26-Feb-10,7.94,8.22,7.90,8.13,86424
25-Feb-10,8.10,8.12,7.85,7.90,71169
24-Feb-10,8.03,8.23,8.00,8.13,43366
23-Feb-10,8.00,8.25,8.00,8.05,86304
22-Feb-10,8.23,8.24,8.01,8.02,112062
19-Feb-10,8.29,8.29,8.02,8.15,157657
18-Feb-10,7.93,8.17,7.93,8.07,75458
17-Feb-10,7.60,8.20,7.26,8.09,165375
16-Feb-10,7.75,8.35,7.00,7.77,727915
15-Feb-10,8.58,8.58,8.58,8.58,0
12-Feb-10,8.50,8.70,8.23,8.58,179502
11-Feb-10,8.00,8.72,7.94,8.56,248811
10-Feb-10,7.97,8.07,7.89,8.00,69412
9-Feb-10,7.93,8.15,7.87,8.00,83704
8-Feb-10,7.88,8.00,7.79,7.93,80425
5-Feb-10,8.00,8.05,7.65,7.88,113074
4-Feb-10,8.11,8.19,7.97,8.00,134920
3-Feb-10,8.10,8.23,8.10,8.18,102942
2-Feb-10,8.12,8.18,8.07,8.10,109777
1-Feb-10,8.18,8.26,7.97,8.06,225479
29-Jan-10,8.16,8.20,7.61,7.61,111528
28-Jan-10,8.22,8.27,8.14,8.15,108819
27-Jan-10,8.31,8.33,8.08,8.19,85576
26-Jan-10,8.34,8.34,8.01,8.19,139990
25-Jan-10,8.19,8.30,8.08,8.17,143872
22-Jan-10,8.17,8.22,8.06,8.08,94917
21-Jan-10,8.12,8.39,8.10,8.21,167826
20-Jan-10,8.25,8.25,8.05,8.10,123739
19-Jan-10,8.00,8.30,7.93,8.18,286912
18-Jan-10,7.92,7.92,7.92,7.92,0
15-Jan-10,8.05,8.10,7.55,7.92,421423
14-Jan-10,7.38,8.08,7.13,7.85,627876
13-Jan-10,7.21,7.42,7.14,7.35,40930
12-Jan-10,7.35,7.43,7.12,7.13,58644
11-Jan-10,7.32,7.37,7.24,7.31,69019
8-Jan-10,7.45,7.54,7.37,7.37,127473
7-Jan-10,7.46,7.50,7.27,7.39,90427
6-Jan-10,7.18,7.24,7.03,7.08,63176
5-Jan-10,7.03,7.22,6.96,7.18,52306
4-Jan-10,6.91,7.14,6.83,7.03,99728
1-Jan-10,6.88,6.88,6.88,6.88,0
31-Dec-09,6.97,6.99,6.88,6.88,39991
30-Dec-09,6.99,7.03,6.93,6.97,16790
29-Dec-09,7.00,7.08,6.91,7.03,22695
28-Dec-09,7.22,7.23,6.92,6.93,88491
25-Dec-09,7.16,7.16,7.16,7.16,0
24-Dec-09,7.13,7.19,7.13,7.16,25253
23-Dec-09,6.94,7.15,6.85,7.13,43513
22-Dec-09,6.97,7.11,6.76,6.85,45336
21-Dec-09,6.90,6.98,6.78,6.94,35701
18-Dec-09,6.95,7.08,6.77,6.90,55687
17-Dec-09,6.99,7.02,6.75,6.88,47912
16-Dec-09,6.99,7.36,6.94,6.95,127686
15-Dec-09,6.84,7.14,6.75,7.04,52363
14-Dec-09,7.01,7.12,6.71,6.80,105949
11-Dec-09,7.16,7.16,6.93,7.01,53456
10-Dec-09,7.34,7.43,7.04,7.18,77027
9-Dec-09,7.45,7.45,7.27,7.38,37524
8-Dec-09,7.28,7.50,7.23,7.44,43950
7-Dec-09,7.60,7.60,7.16,7.37,105584
4-Dec-09,7.42,7.63,6.95,7.53,174417
3-Dec-09,6.89,7.55,6.62,7.26,335655
2-Dec-09,6.65,6.99,6.58,6.87,108306
1-Dec-09,6.05,6.54,6.01,6.48,167268
30-Nov-09,6.08,6.20,5.90,6.04,84678
27-Nov-09,6.03,6.15,5.97,6.05,19700
26-Nov-09,6.16,6.16,6.16,6.16,0
25-Nov-09,6.25,6.25,5.99,6.16,35978
24-Nov-09,6.48,6.48,6.22,6.28,45269
23-Nov-09,6.54,6.61,6.41,6.43,45574
20-Nov-09,6.51,6.58,6.50,6.53,42054
19-Nov-09,6.73,6.78,6.50,6.50,26938
18-Nov-09,6.56,6.86,6.49,6.73,51740
17-Nov-09,6.70,6.75,6.58,6.66,50326
16-Nov-09,6.50,6.70,6.50,6.66,61537
13-Nov-09,6.52,6.73,6.46,6.50,38259
12-Nov-09,6.07,6.96,6.05,6.43,181774
11-Nov-09,6.32,6.36,6.02,6.13,110058
10-Nov-09,6.39,6.50,6.25,6.26,58206
9-Nov-09,6.43,6.49,6.35,6.48,73809
6-Nov-09,6.39,6.52,6.38,6.44,78424
5-Nov-09,6.41,6.50,6.33,6.48,79082
4-Nov-09,6.30,6.56,6.24,6.41,57869
3-Nov-09,6.05,6.69,6.04,6.27,129194
2-Nov-09,5.93,6.02,5.89,6.00,112432
30-Oct-09,5.92,6.09,5.90,6.03,83517
29-Oct-09,5.80,6.04,5.80,5.90,124557
28-Oct-09,5.84,5.93,5.66,5.75,113983
27-Oct-09,6.20,6.20,5.74,5.85,142792
26-Oct-09,6.67,6.77,6.02,6.18,149602
23-Oct-09,6.81,6.81,6.57,6.61,39421
22-Oct-09,6.74,6.82,6.55,6.72,56278
21-Oct-09,6.66,6.87,6.64,6.68,52544
20-Oct-09,6.97,6.97,6.47,6.61,147825
19-Oct-09,6.96,7.00,6.75,6.90,97038
16-Oct-09,7.19,7.19,6.81,6.89,59646
15-Oct-09,7.04,7.30,7.04,7.20,49324
14-Oct-09,6.94,7.13,6.91,7.04,81916
13-Oct-09,6.88,6.89,6.81,6.88,34776
12-Oct-09,6.93,6.94,6.82,6.88,76443
9-Oct-09,6.98,6.98,6.95,6.96,64927
8-Oct-09,6.98,6.98,6.90,6.97,190581
7-Oct-09,6.97,6.97,6.81,6.94,118706
6-Oct-09,6.83,7.00,6.81,6.98,168776
5-Oct-09,6.84,7.01,6.83,6.98,218781
2-Oct-09,6.47,6.97,6.26,6.83,153421
1-Oct-09,6.75,6.75,6.53,6.57,125467
30-Sep-09,6.70,6.72,6.58,6.70,110025
29-Sep-09,6.67,6.76,6.56,6.71,76981
28-Sep-09,6.79,6.80,6.56,6.73,133494
25-Sep-09,6.57,6.95,6.55,6.71,148896
24-Sep-09,6.62,6.84,6.58,6.63,173353
23-Sep-09,6.50,6.76,6.48,6.62,149270
22-Sep-09,6.64,6.70,6.52,6.65,136275
21-Sep-09,7.00,7.00,6.11,6.67,308576
18-Sep-09,7.27,7.38,7.00,7.11,154328
17-Sep-09,7.47,7.55,7.24,7.27,134472
16-Sep-09,7.65,7.74,7.42,7.48,195782
15-Sep-09,7.46,7.68,7.33,7.66,214300
14-Sep-09,7.25,7.46,7.13,7.39,240405
11-Sep-09,6.93,7.28,6.90,7.15,157223
10-Sep-09,7.00,7.15,6.95,7.08,179286
9-Sep-09,6.80,6.95,6.80,6.94,153802
8-Sep-09,6.90,6.98,6.75,6.84,259553
4-Sep-09,6.81,6.90,6.75,6.80,140185
3-Sep-09,6.60,6.85,6.49,6.75,272946
2-Sep-09,5.87,6.54,5.65,6.40,294262
1-Sep-09,6.70,6.70,6.25,6.30,305779
31-Aug-09,7.00,7.05,6.74,6.75,327571
28-Aug-09,6.86,6.99,6.53,6.85,197402
27-Aug-09,6.80,6.96,6.69,6.83,234187
26-Aug-09,6.84,6.89,6.45,6.87,127764
25-Aug-09,7.01,7.21,6.84,6.91,244758
24-Aug-09,6.94,7.49,6.73,6.94,536626
21-Aug-09,6.62,6.78,6.51,6.68,162321
20-Aug-09,6.43,6.75,6.31,6.63,119794
19-Aug-09,6.50,6.52,6.00,6.31,205824
18-Aug-09,5.65,6.69,5.30,6.49,231359
17-Aug-09,5.10,5.95,5.06,5.64,389034
14-Aug-09,5.24,5.31,5.00,5.07,61605
13-Aug-09,5.18,5.50,5.00,5.25,119743
12-Aug-09,5.13,5.60,4.81,5.05,250312
10-Aug-09,4.70,5.11,4.70,5.07,191910
7-Aug-09,4.29,5.15,4.25,5.15,466019
6-Aug-09,3.50,3.89,3.34,3.89,142726
5-Aug-09,3.25,3.49,3.17,3.49,83498
4-Aug-09,3.44,3.44,3.17,3.29,43419
3-Aug-09,3.31,3.44,3.04,3.39,59545
31-Jul-09,3.35,3.45,3.16,3.35,52317
30-Jul-09,3.16,3.50,3.16,3.35,96479
29-Jul-09,3.05,3.14,3.00,3.13,41344
28-Jul-09,2.87,3.01,2.86,3.00,35535
27-Jul-09,2.70,2.87,2.70,2.87,31597
24-Jul-09,2.84,2.87,2.75,2.75,37978
23-Jul-09,2.86,2.86,2.71,2.81,29755
22-Jul-09,2.84,2.87,2.76,2.76,8971
21-Jul-09,2.76,2.85,2.74,2.77,16550
20-Jul-09,2.74,2.83,2.70,2.76,53080
17-Jul-09,2.75,2.86,2.73,2.78,14751
16-Jul-09,2.72,2.89,2.71,2.73,5496
15-Jul-09,2.59,2.89,2.59,2.75,50881
14-Jul-09,2.59,2.63,2.58,2.58,7249
13-Jul-09,2.60,2.67,2.53,2.65,13005
10-Jul-09,2.51,2.67,2.51,2.63,18917
9-Jul-09,2.50,2.66,2.50,2.58,12449
8-Jul-09,2.55,2.56,2.49,2.55,22600
7-Jul-09,2.60,2.62,2.47,2.58,30406
6-Jul-09,2.80,2.80,2.50,2.60,51354
3-Jul-09,2.80,2.80,2.80,2.80,0
2-Jul-09,2.80,2.82,2.75,2.80,10630
1-Jul-09,2.82,2.90,2.74,2.80,42449
30-Jun-09,2.91,2.91,2.69,2.81,31258
29-Jun-09,2.50,2.99,2.50,2.57,63983
