Date,Open,High,Low,Close,Volume
22-Mar-10,7.43,7.72,7.28,7.70,818313
19-Mar-10,7.75,7.75,7.45,7.46,1943413
18-Mar-10,7.84,7.86,7.66,7.68,538138
17-Mar-10,7.81,7.93,7.77,7.78,1274878
16-Mar-10,7.63,7.82,7.54,7.79,1444785
15-Mar-10,7.77,7.94,7.51,7.56,1412576
12-Mar-10,7.52,7.93,7.50,7.76,1815921
11-Mar-10,7.43,7.65,7.43,7.52,983671
10-Mar-10,7.40,7.55,7.38,7.41,796330
9-Mar-10,7.42,7.49,7.21,7.42,1161333
8-Mar-10,7.63,7.63,7.45,7.50,1075966
5-Mar-10,7.39,7.58,7.31,7.50,1932687
4-Mar-10,7.25,7.30,7.10,7.30,969676
3-Mar-10,7.31,7.36,7.15,7.22,1871933
2-Mar-10,7.03,7.39,6.92,7.22,4684364
1-Mar-10,7.07,7.18,6.65,6.93,2071275
26-Feb-10,6.60,7.05,6.51,6.99,2574426
25-Feb-10,6.21,6.59,6.11,6.56,1152936
24-Feb-10,6.16,6.26,6.11,6.25,428326
23-Feb-10,6.27,6.38,6.03,6.19,4687067
22-Feb-10,6.10,6.32,6.10,6.28,945906
19-Feb-10,6.12,6.17,6.07,6.10,7012403
18-Feb-10,6.11,6.16,6.05,6.10,345455
17-Feb-10,6.25,6.29,6.11,6.15,1557472
16-Feb-10,6.09,6.28,6.02,6.22,715559
15-Feb-10,6.06,6.06,6.06,6.06,0
12-Feb-10,6.06,6.08,5.93,6.06,424721
11-Feb-10,5.93,6.13,5.90,6.09,409081
10-Feb-10,6.18,6.18,5.92,5.92,1002684
9-Feb-10,6.06,6.16,6.00,6.11,623385
8-Feb-10,6.49,6.49,5.97,5.99,918180
5-Feb-10,5.88,6.20,5.80,6.19,1428135
4-Feb-10,6.19,6.20,5.74,5.80,1778434
3-Feb-10,6.25,6.36,6.19,6.24,277005
2-Feb-10,6.14,6.29,6.11,6.28,824971
1-Feb-10,6.03,6.16,6.02,6.10,524156
29-Jan-10,6.08,6.18,5.97,6.03,926553
28-Jan-10,6.04,6.22,5.97,6.07,752419
27-Jan-10,6.01,6.10,5.55,6.08,2145171
26-Jan-10,6.14,6.21,5.98,5.99,1486811
25-Jan-10,6.28,6.32,6.13,6.17,1781073
22-Jan-10,6.14,6.27,6.05,6.21,2749926
21-Jan-10,6.29,6.34,6.20,6.23,1259009
20-Jan-10,6.37,6.42,6.27,6.29,819548
19-Jan-10,6.39,6.47,6.30,6.44,1040594
18-Jan-10,6.35,6.35,6.35,6.35,0
15-Jan-10,6.41,6.45,6.23,6.35,1395390
14-Jan-10,6.39,6.53,6.34,6.45,2305054
13-Jan-10,6.29,6.44,6.20,6.34,3372035
12-Jan-10,6.12,6.42,6.12,6.31,9910891
11-Jan-10,6.84,6.97,6.59,6.68,1195977
8-Jan-10,6.84,6.96,6.58,6.75,1478477
7-Jan-10,6.76,7.04,6.71,6.94,2614564
6-Jan-10,6.63,6.80,6.49,6.75,2151076
5-Jan-10,6.23,6.69,6.17,6.56,3218212
4-Jan-10,5.89,6.20,5.84,6.18,2192171
1-Jan-10,5.80,5.80,5.80,5.80,0
31-Dec-09,5.49,5.86,5.45,5.80,1620995
30-Dec-09,5.27,5.48,5.24,5.47,771597
29-Dec-09,5.30,5.30,5.24,5.27,487566
28-Dec-09,5.21,5.31,5.21,5.29,821791
25-Dec-09,5.28,5.28,5.28,5.28,0
24-Dec-09,5.32,5.33,5.26,5.28,324298
23-Dec-09,5.42,5.42,5.16,5.26,1231122
22-Dec-09,5.32,5.41,5.10,5.40,965902
21-Dec-09,5.43,5.46,5.26,5.28,963997
18-Dec-09,5.48,5.48,5.38,5.40,1577696
17-Dec-09,5.41,5.46,5.41,5.46,865197
16-Dec-09,5.47,5.50,5.44,5.48,536391
15-Dec-09,5.50,5.50,5.40,5.49,506100
14-Dec-09,5.42,5.55,5.32,5.50,2777056
11-Dec-09,5.42,5.42,5.38,5.40,572517
10-Dec-09,5.40,5.44,5.40,5.40,447014
9-Dec-09,5.40,5.46,5.35,5.40,1452825
8-Dec-09,5.45,5.48,5.30,5.40,527957
7-Dec-09,5.44,5.54,5.44,5.45,606657
4-Dec-09,5.51,5.53,5.39,5.51,1096934
3-Dec-09,5.49,5.55,5.26,5.32,688519
2-Dec-09,5.52,5.61,5.46,5.49,710315
1-Dec-09,5.59,5.67,5.49,5.55,735396
30-Nov-09,5.59,5.62,5.40,5.54,1103261
27-Nov-09,5.35,5.59,5.19,5.39,759735
26-Nov-09,5.62,5.62,5.62,5.62,0
25-Nov-09,5.56,5.65,5.53,5.62,687154
24-Nov-09,5.42,5.56,5.35,5.48,631587
23-Nov-09,5.51,5.65,5.40,5.46,836377
20-Nov-09,5.33,5.46,5.32,5.45,454513
19-Nov-09,5.61,5.64,5.35,5.49,1251320
18-Nov-09,5.64,5.77,5.57,5.69,617408
17-Nov-09,5.64,5.83,5.61,5.71,689941
16-Nov-09,5.81,5.95,5.63,5.71,1964532
13-Nov-09,5.84,5.95,5.71,5.80,1396386
12-Nov-09,5.69,5.94,5.69,5.85,1916812
11-Nov-09,5.75,5.78,5.60,5.76,1515508
10-Nov-09,5.63,5.75,5.30,5.59,1839972
9-Nov-09,5.73,5.86,5.63,5.69,2841641
6-Nov-09,5.56,5.68,5.45,5.51,5709518
5-Nov-09,5.04,5.19,4.98,5.18,4866897
4-Nov-09,4.85,5.16,4.85,4.97,5279089
3-Nov-09,4.52,4.83,4.45,4.79,1938671
2-Nov-09,4.58,4.72,4.44,4.56,1767707
30-Oct-09,4.85,4.86,4.50,4.58,1925526
29-Oct-09,4.44,4.92,4.36,4.90,2479690
28-Oct-09,4.36,4.49,4.10,4.30,2848294
27-Oct-09,4.75,4.76,4.32,4.45,3425659
26-Oct-09,5.26,5.30,4.70,4.75,2845722
23-Oct-09,5.30,5.35,5.14,5.19,923772
22-Oct-09,5.27,5.34,5.16,5.27,1254470
21-Oct-09,5.16,5.45,5.02,5.27,1640072
20-Oct-09,5.55,5.57,5.15,5.22,2580397
19-Oct-09,5.04,5.59,4.95,5.48,4163583
16-Oct-09,4.66,5.09,4.55,5.06,3077516
15-Oct-09,4.86,4.96,4.69,4.81,2549417
14-Oct-09,4.53,4.98,4.53,4.91,3382534
13-Oct-09,4.53,4.53,4.37,4.48,1135458
12-Oct-09,4.52,4.57,4.41,4.50,1126515
9-Oct-09,4.50,4.57,4.48,4.52,886246
8-Oct-09,4.60,4.64,4.47,4.51,1291342
7-Oct-09,4.54,4.59,4.39,4.47,1250074
6-Oct-09,4.55,4.72,4.38,4.53,1774238
5-Oct-09,4.30,4.50,4.22,4.49,2405898
2-Oct-09,4.30,4.40,4.12,4.29,3346795
1-Oct-09,4.71,4.76,4.36,4.50,3293252
30-Sep-09,4.82,4.89,4.55,4.62,3976013
29-Sep-09,4.86,5.09,4.55,4.56,9415380
28-Sep-09,4.40,4.80,4.40,4.70,4586185
25-Sep-09,4.40,4.80,4.08,4.38,4562481
24-Sep-09,4.97,5.04,4.55,4.60,3223160
23-Sep-09,5.08,5.25,4.84,4.90,4588741
22-Sep-09,4.81,5.04,4.81,5.04,4000388
21-Sep-09,4.70,4.75,4.58,4.73,1745414
18-Sep-09,4.55,4.80,4.41,4.75,4379406
17-Sep-09,4.16,4.47,4.14,4.46,4721190
16-Sep-09,4.22,4.25,3.95,4.24,5364053
15-Sep-09,4.30,4.34,4.20,4.20,1668512
14-Sep-09,4.35,4.35,4.26,4.28,1251284
11-Sep-09,4.43,4.49,4.29,4.36,3345291
10-Sep-09,4.12,4.40,4.03,4.37,3192043
9-Sep-09,4.17,4.17,4.01,4.08,2097193
8-Sep-09,4.22,4.28,3.98,4.11,4160740
4-Sep-09,3.78,4.25,3.78,3.98,6843881
3-Sep-09,3.75,3.81,3.65,3.78,3400625
2-Sep-09,3.55,3.70,3.48,3.54,2971995
1-Sep-09,3.91,4.06,3.52,3.60,5879180
31-Aug-09,3.52,4.10,3.40,3.86,15096592
28-Aug-09,3.19,3.39,3.04,3.25,6815350
27-Aug-09,2.83,3.20,2.75,3.14,7066661
26-Aug-09,2.68,2.80,2.63,2.74,2882437
25-Aug-09,2.82,2.83,2.62,2.69,3299643
24-Aug-09,3.00,3.03,2.72,2.74,3423475
21-Aug-09,3.12,3.15,2.92,2.93,4901121
20-Aug-09,2.79,3.05,2.67,2.97,6839359
19-Aug-09,2.80,2.93,2.75,2.82,3102561
18-Aug-09,3.00,3.05,2.83,2.88,2552003
17-Aug-09,2.80,3.03,2.75,2.98,3944831
14-Aug-09,2.97,3.10,2.82,3.04,3554751
13-Aug-09,2.80,2.95,2.65,2.92,3501414
12-Aug-09,2.82,2.83,2.60,2.79,2990037
10-Aug-09,2.39,2.79,2.29,2.79,4740077
7-Aug-09,2.55,2.69,2.09,2.40,8060651
6-Aug-09,3.05,3.17,2.48,2.52,8574815
5-Aug-09,2.67,3.00,2.53,3.00,7969017
4-Aug-09,2.71,2.83,2.49,2.61,7376782
3-Aug-09,2.22,2.87,2.06,2.70,11662184
31-Jul-09,2.05,2.18,1.99,2.04,5089307
30-Jul-09,1.85,2.22,1.77,2.00,10408043
29-Jul-09,1.69,1.74,1.60,1.72,4528309
28-Jul-09,1.76,1.84,1.56,1.69,14849689
27-Jul-09,1.35,1.49,1.32,1.45,4373197
24-Jul-09,1.09,1.29,1.07,1.29,3641320
23-Jul-09,1.02,1.10,1.01,1.07,1915572
22-Jul-09,1.12,1.12,1.00,1.02,1283175
21-Jul-09,0.97,1.05,0.96,1.05,4773997
20-Jul-09,0.92,0.99,0.92,0.97,981510
17-Jul-09,1.00,1.00,0.91,0.91,564757
16-Jul-09,1.02,1.04,0.96,0.99,1199380
15-Jul-09,1.09,1.10,1.02,1.04,1240795
14-Jul-09,1.09,1.09,1.01,1.04,802908
13-Jul-09,1.12,1.13,1.03,1.07,2981294
10-Jul-09,0.89,1.03,0.87,1.01,2116502
9-Jul-09,0.84,0.88,0.81,0.87,1061444
8-Jul-09,0.84,0.85,0.75,0.82,3533140
7-Jul-09,0.82,0.85,0.80,0.84,1648789
6-Jul-09,0.85,0.90,0.82,0.84,953213
3-Jul-09,0.88,0.88,0.88,0.88,0
2-Jul-09,0.93,0.94,0.87,0.88,1274637
