Date,Open,High,Low,Close,Volume
10-Nov-09,3.96,4.00,3.64,3.74,1729114
9-Nov-09,3.68,3.97,3.63,3.92,2328447
6-Nov-09,3.52,3.62,3.45,3.61,1262476
5-Nov-09,3.46,3.68,3.45,3.58,1447310
4-Nov-09,3.67,3.71,3.40,3.42,1788146
3-Nov-09,3.30,3.48,3.20,3.47,1939346
2-Nov-09,3.52,3.75,3.26,3.38,2745877
30-Oct-09,3.69,3.80,3.33,3.52,2622234
29-Oct-09,3.40,3.76,3.40,3.72,2546197
28-Oct-09,3.64,3.82,3.33,3.42,3554061
27-Oct-09,4.05,4.05,3.50,3.64,4355181
26-Oct-09,4.30,4.39,3.97,4.05,2305796
23-Oct-09,4.63,4.65,4.26,4.32,1925760
22-Oct-09,4.51,4.59,4.30,4.57,1421677
21-Oct-09,4.59,4.73,4.30,4.33,1486169
20-Oct-09,4.69,4.75,4.55,4.59,1444039
19-Oct-09,4.69,4.83,4.56,4.67,1174008
16-Oct-09,4.71,4.99,4.63,4.65,1564686
15-Oct-09,4.71,4.89,4.51,4.77,3978580
14-Oct-09,5.07,5.10,4.80,4.83,3322972
13-Oct-09,4.96,5.40,4.68,4.85,18590253
12-Oct-09,4.20,4.55,4.16,4.41,5894416
9-Oct-09,3.58,4.25,3.55,4.16,7841060
8-Oct-09,3.53,3.70,3.42,3.58,2794448
7-Oct-09,3.50,3.68,3.38,3.42,2978018
6-Oct-09,3.52,3.67,3.47,3.51,4372794
5-Oct-09,3.51,3.71,3.40,3.44,3798597
2-Oct-09,3.46,3.70,3.32,3.43,2806716
1-Oct-09,3.84,3.90,3.55,3.55,2721207
30-Sep-09,3.89,4.02,3.62,3.87,1780812
29-Sep-09,3.88,4.02,3.88,3.94,2340394
28-Sep-09,3.73,4.05,3.73,3.92,3281558
25-Sep-09,3.63,3.83,3.55,3.70,1485867
24-Sep-09,3.79,3.95,3.43,3.69,2762808
23-Sep-09,3.87,3.96,3.65,3.78,2378342
22-Sep-09,3.71,4.25,3.71,3.85,9263649
21-Sep-09,3.05,3.81,3.00,3.71,10391798
18-Sep-09,2.95,3.10,2.81,3.10,4113742
17-Sep-09,3.18,3.37,2.73,2.78,8296647
16-Sep-09,2.85,3.09,2.80,2.91,5956444
15-Sep-09,2.61,2.85,2.61,2.80,2869858
14-Sep-09,2.58,2.60,2.55,2.60,2395300
11-Sep-09,2.60,2.63,2.55,2.60,1110948
10-Sep-09,2.60,2.65,2.56,2.60,670657
9-Sep-09,2.57,2.65,2.53,2.60,2971863
8-Sep-09,2.58,2.60,2.52,2.58,730811
4-Sep-09,2.54,2.60,2.51,2.55,687345
3-Sep-09,2.51,2.57,2.50,2.55,339765
2-Sep-09,2.48,2.58,2.45,2.50,441116
1-Sep-09,2.52,2.59,2.49,2.49,872985
31-Aug-09,2.59,2.63,2.47,2.53,1070049
28-Aug-09,2.55,2.61,2.44,2.53,752079
27-Aug-09,2.53,2.59,2.40,2.53,668093
26-Aug-09,2.57,2.69,2.51,2.57,771711
25-Aug-09,2.52,2.59,2.48,2.58,373656
24-Aug-09,2.49,2.56,2.44,2.50,557359
21-Aug-09,2.42,2.49,2.38,2.44,1039590
20-Aug-09,2.43,2.49,2.34,2.39,675081
19-Aug-09,2.25,2.42,2.25,2.42,641272
18-Aug-09,2.24,2.39,2.22,2.35,581246
17-Aug-09,2.34,2.34,2.18,2.18,1015604
14-Aug-09,2.54,2.55,2.40,2.43,577747
13-Aug-09,2.56,2.60,2.50,2.57,451223
12-Aug-09,2.46,2.60,2.46,2.52,602127
10-Aug-09,2.63,2.63,2.50,2.60,573925
7-Aug-09,2.40,2.63,2.40,2.60,5201024
6-Aug-09,2.42,2.53,2.35,2.35,845973
5-Aug-09,2.30,2.50,2.27,2.46,2330311
4-Aug-09,2.11,2.29,2.06,2.27,1509865
3-Aug-09,2.28,2.29,2.10,2.14,1506561
31-Jul-09,2.60,2.60,1.95,2.26,6320113
30-Jul-09,2.79,2.83,2.57,2.63,1551701
29-Jul-09,2.34,2.84,2.33,2.68,2359752
28-Jul-09,2.37,2.42,2.27,2.40,544181
27-Jul-09,2.19,2.40,2.15,2.39,838571
24-Jul-09,2.14,2.25,2.12,2.19,472969
23-Jul-09,2.12,2.27,2.12,2.22,933344
22-Jul-09,2.14,2.19,2.00,2.12,385784
21-Jul-09,2.25,2.25,2.08,2.15,462805
20-Jul-09,2.24,2.25,2.19,2.24,412470
17-Jul-09,2.25,2.25,2.17,2.22,342491
16-Jul-09,2.16,2.25,2.12,2.24,499233
15-Jul-09,2.10,2.20,2.08,2.18,742741
14-Jul-09,1.94,2.07,1.92,2.07,644978
13-Jul-09,1.81,1.90,1.80,1.90,328117
10-Jul-09,1.86,1.86,1.77,1.81,298984
9-Jul-09,1.85,1.92,1.80,1.87,464058
8-Jul-09,1.94,1.98,1.78,1.81,638527
7-Jul-09,1.97,2.05,1.91,1.92,349063
6-Jul-09,2.05,2.09,1.90,1.97,521323
3-Jul-09,2.05,2.05,2.05,2.05,0
2-Jul-09,2.20,2.20,2.04,2.05,877726
