Date,Open,High,Low,Close,Volume
4-May-10,45.19,45.55,44.20,44.88,591923
3-May-10,44.61,46.05,44.27,45.83,815109
30-Apr-10,45.06,45.67,44.25,44.31,520967
29-Apr-10,44.05,45.27,43.95,45.24,874146
28-Apr-10,42.62,44.12,42.42,43.81,718588
27-Apr-10,43.69,44.05,42.15,42.34,632883
26-Apr-10,44.24,44.72,43.41,43.79,634455
23-Apr-10,44.16,44.58,43.93,44.26,359419
22-Apr-10,44.04,44.32,43.43,44.16,532155
21-Apr-10,44.34,44.93,44.08,44.24,692436
20-Apr-10,43.59,44.49,43.38,44.40,622857
19-Apr-10,42.61,43.42,42.53,43.27,352093
16-Apr-10,43.18,43.51,42.26,42.90,709487
15-Apr-10,42.28,43.56,42.25,43.16,1045254
14-Apr-10,40.04,42.27,40.00,42.15,1008351
13-Apr-10,40.20,40.50,39.90,40.09,478668
12-Apr-10,40.36,40.74,40.00,40.15,554435
9-Apr-10,39.85,40.43,39.63,40.28,750002
8-Apr-10,38.37,40.00,38.10,39.87,933350
7-Apr-10,37.48,38.61,37.22,38.44,765462
6-Apr-10,37.27,37.78,37.12,37.73,428725
5-Apr-10,36.53,37.65,36.48,37.46,565928
2-Apr-10,36.73,36.73,36.73,36.73,0
1-Apr-10,36.76,37.80,36.65,36.73,656198
31-Mar-10,36.25,36.77,36.22,36.37,452399
30-Mar-10,36.50,36.71,36.14,36.52,521615
29-Mar-10,36.23,36.98,36.02,36.64,457390
26-Mar-10,35.93,36.50,35.89,36.06,360994
25-Mar-10,35.92,37.16,35.92,36.01,462414
24-Mar-10,34.64,36.00,34.38,35.92,471231
23-Mar-10,34.62,34.95,34.29,34.62,414226
22-Mar-10,34.12,34.75,33.37,34.39,488115
19-Mar-10,34.50,34.96,34.17,34.39,1122587
18-Mar-10,35.03,35.25,34.49,34.73,309006
17-Mar-10,34.40,35.29,34.19,34.85,377381
16-Mar-10,33.71,34.31,33.42,34.25,262176
15-Mar-10,33.72,33.72,33.13,33.58,484558
12-Mar-10,33.38,33.83,33.26,33.56,474365
11-Mar-10,32.95,33.28,32.50,33.12,355957
10-Mar-10,32.64,33.33,32.02,33.05,482235
9-Mar-10,32.97,33.08,32.42,32.71,363308
8-Mar-10,33.10,33.71,32.88,33.00,376712
5-Mar-10,32.85,33.43,32.76,33.19,463428
4-Mar-10,32.82,33.23,32.29,32.55,301947
3-Mar-10,32.30,33.25,32.28,32.82,667030
2-Mar-10,32.92,33.43,31.96,32.25,956222
1-Mar-10,33.78,34.19,32.75,33.06,894431
26-Feb-10,34.28,34.80,33.46,33.84,1088231
25-Feb-10,31.33,34.49,31.11,34.20,1130013
24-Feb-10,31.06,32.05,30.94,31.76,481635
23-Feb-10,31.03,31.52,30.73,30.97,360887
22-Feb-10,31.20,31.58,30.85,31.00,186083
19-Feb-10,31.31,31.68,30.80,31.00,648576
18-Feb-10,29.83,31.36,29.83,31.22,684406
17-Feb-10,28.80,30.48,28.80,30.22,675991
16-Feb-10,27.37,28.80,27.35,28.63,214888
15-Feb-10,27.24,27.24,27.24,27.24,0
12-Feb-10,26.77,27.24,26.59,27.24,357391
11-Feb-10,26.92,27.15,26.47,26.91,314725
10-Feb-10,27.17,27.38,26.36,26.86,340124
9-Feb-10,27.00,27.40,26.68,26.98,160913
8-Feb-10,27.09,27.19,26.70,26.74,257119
5-Feb-10,26.71,26.94,26.01,26.87,366098
4-Feb-10,28.32,28.32,26.60,26.66,434379
3-Feb-10,28.65,28.99,28.24,28.57,637661
2-Feb-10,27.17,28.75,27.03,28.70,876642
1-Feb-10,26.21,27.32,25.98,27.23,492486
29-Jan-10,24.82,26.30,24.82,25.89,1086723
28-Jan-10,24.46,25.00,24.20,24.58,765101
27-Jan-10,24.30,24.53,24.01,24.26,405226
26-Jan-10,23.85,24.37,23.85,24.24,254742
25-Jan-10,24.86,24.86,23.62,23.75,440476
22-Jan-10,24.89,25.28,24.35,24.67,615112
21-Jan-10,24.93,25.40,24.88,25.05,920500
20-Jan-10,23.82,25.05,23.78,24.94,644266
19-Jan-10,24.00,24.29,23.80,23.92,378625
18-Jan-10,24.10,24.10,24.10,24.10,0
15-Jan-10,24.11,24.19,23.85,24.10,352927
14-Jan-10,24.44,24.82,24.12,24.22,230506
13-Jan-10,24.71,24.78,24.30,24.35,244273
12-Jan-10,25.00,25.00,24.32,24.64,355469
11-Jan-10,25.49,25.79,25.19,25.29,215522
8-Jan-10,24.84,25.50,24.84,25.37,223206
7-Jan-10,25.24,25.33,24.58,24.92,644404
6-Jan-10,25.01,25.42,24.92,25.34,369290
5-Jan-10,24.54,25.45,24.53,25.32,297304
4-Jan-10,23.98,24.79,23.62,24.72,308564
1-Jan-10,23.88,23.88,23.88,23.88,0
31-Dec-09,23.83,23.96,23.33,23.88,225911
30-Dec-09,23.21,23.65,23.15,23.65,270763
29-Dec-09,23.83,23.91,23.31,23.38,250321
28-Dec-09,23.97,24.28,23.74,23.85,182621
25-Dec-09,23.91,23.91,23.91,23.91,0
24-Dec-09,23.93,24.32,23.85,23.91,67726
23-Dec-09,24.07,24.19,23.38,24.03,318374
22-Dec-09,23.71,24.19,23.65,24.18,144947
21-Dec-09,23.35,24.05,23.35,23.69,156175
18-Dec-09,23.51,23.75,23.21,23.31,254565
17-Dec-09,23.46,23.46,22.98,23.28,134423
16-Dec-09,23.52,23.81,23.34,23.62,229915
15-Dec-09,23.33,23.56,23.21,23.48,229349
14-Dec-09,23.42,23.47,23.02,23.42,191728
11-Dec-09,23.19,23.74,22.99,23.35,216012
10-Dec-09,23.21,23.39,23.04,23.18,178821
9-Dec-09,22.93,23.32,22.69,23.00,162037
8-Dec-09,22.86,23.12,22.35,23.11,254419
7-Dec-09,22.98,23.25,22.93,23.03,129670
4-Dec-09,23.13,23.77,22.86,23.07,434576
3-Dec-09,23.04,23.19,22.62,22.71,302530
2-Dec-09,23.04,23.22,22.74,22.99,323887
1-Dec-09,22.18,23.12,22.18,22.94,258484
30-Nov-09,22.14,22.25,21.80,22.09,557006
27-Nov-09,21.80,22.55,21.70,22.26,118122
26-Nov-09,22.60,22.60,22.60,22.60,0
25-Nov-09,22.70,22.89,22.57,22.60,127301
24-Nov-09,22.98,23.07,22.47,22.67,300455
23-Nov-09,23.34,23.90,22.96,23.11,199459
20-Nov-09,23.33,23.38,22.80,23.11,306626
19-Nov-09,24.50,24.50,23.34,23.48,566636
18-Nov-09,24.98,25.04,24.47,24.65,268095
17-Nov-09,24.83,24.92,24.31,24.85,408813
16-Nov-09,24.30,24.95,24.05,24.81,475267
13-Nov-09,23.60,24.32,23.43,24.18,327566
12-Nov-09,24.49,24.70,23.60,23.71,391619
11-Nov-09,24.07,25.05,23.90,24.68,477410
10-Nov-09,24.13,24.57,23.87,24.01,647181
9-Nov-09,22.86,24.40,22.86,24.32,936081
6-Nov-09,21.97,22.80,21.53,22.65,526722
5-Nov-09,21.68,22.70,21.68,22.00,614336
4-Nov-09,21.99,22.50,21.55,21.58,320206
3-Nov-09,21.46,21.85,20.98,21.81,272177
2-Nov-09,20.90,22.40,20.81,21.43,605479
30-Oct-09,20.76,21.10,20.39,20.69,546025
29-Oct-09,20.67,21.04,20.50,20.95,463877
28-Oct-09,21.51,21.51,20.35,20.60,706774
27-Oct-09,21.86,22.20,21.43,21.49,438875
26-Oct-09,22.38,23.13,21.50,21.93,415954
23-Oct-09,22.73,22.93,22.16,22.41,385617
22-Oct-09,22.25,22.91,21.95,22.73,390576
21-Oct-09,22.19,22.79,22.13,22.25,820019
20-Oct-09,22.52,22.73,22.05,22.48,810707
19-Oct-09,22.39,22.60,22.22,22.53,695234
16-Oct-09,21.33,22.47,21.10,22.41,829640
15-Oct-09,21.66,21.80,21.23,21.79,235546
14-Oct-09,21.95,21.95,21.58,21.88,286897
13-Oct-09,21.18,21.91,21.18,21.62,225312
12-Oct-09,21.55,22.05,21.05,21.11,357188
9-Oct-09,21.64,22.44,21.42,21.53,528858
8-Oct-09,21.86,22.07,21.45,21.82,338625
7-Oct-09,21.86,22.18,21.11,21.58,551686
6-Oct-09,21.49,22.16,21.40,21.86,527658
5-Oct-09,20.59,21.62,20.59,21.20,704549
2-Oct-09,21.06,21.07,20.55,20.58,450271
1-Oct-09,21.00,21.71,20.76,21.26,370009
30-Sep-09,21.60,21.60,20.80,20.92,480997
29-Sep-09,22.09,22.58,21.49,21.53,217237
28-Sep-09,21.30,22.00,21.17,21.99,203240
25-Sep-09,20.95,21.49,20.57,21.29,267568
24-Sep-09,21.10,21.27,20.72,20.97,348075
23-Sep-09,21.50,21.64,21.04,21.13,273142
22-Sep-09,21.60,21.79,21.27,21.57,412835
21-Sep-09,22.38,22.40,21.18,21.59,445452
18-Sep-09,22.50,22.50,21.32,21.47,770239
17-Sep-09,23.16,23.52,22.29,22.49,634314
16-Sep-09,22.70,23.42,22.69,23.27,922594
15-Sep-09,21.91,23.04,21.91,22.53,638291
14-Sep-09,21.45,22.22,21.19,21.94,459224
11-Sep-09,20.94,21.77,20.82,21.71,555232
10-Sep-09,20.04,20.95,19.88,20.89,537723
9-Sep-09,20.07,20.43,19.88,20.11,430344
8-Sep-09,19.86,20.28,19.52,20.14,488076
4-Sep-09,18.65,19.83,18.65,19.83,425718
3-Sep-09,18.90,19.03,18.39,18.66,346774
2-Sep-09,18.57,19.09,18.57,18.90,344778
1-Sep-09,18.90,19.49,18.33,18.61,514543
31-Aug-09,19.30,19.44,18.80,19.09,501656
28-Aug-09,19.35,19.52,18.82,19.52,628307
27-Aug-09,18.70,19.34,18.67,19.25,594358
26-Aug-09,18.88,19.00,18.45,18.89,472328
25-Aug-09,18.95,19.26,18.68,18.83,382142
24-Aug-09,18.53,19.69,18.50,18.91,625297
21-Aug-09,17.26,18.58,17.22,18.38,762956
20-Aug-09,16.56,17.65,16.43,17.12,601632
19-Aug-09,16.00,16.71,16.00,16.71,521878
18-Aug-09,16.44,16.44,15.98,16.11,260927
17-Aug-09,16.61,16.75,16.08,16.20,345299
14-Aug-09,17.36,17.36,16.77,16.86,226271
13-Aug-09,17.00,17.27,16.70,17.23,548680
12-Aug-09,17.01,17.17,16.63,16.91,382275
10-Aug-09,17.16,17.33,17.02,17.14,294226
7-Aug-09,16.34,17.32,16.33,17.14,459570
6-Aug-09,16.39,16.95,15.85,16.11,371491
5-Aug-09,15.98,16.29,15.60,16.28,642255
4-Aug-09,15.48,16.06,15.43,15.79,401871
3-Aug-09,14.74,15.56,14.71,15.51,413941
31-Jul-09,14.24,14.80,14.15,14.58,366739
30-Jul-09,14.25,14.52,14.01,14.39,314547
29-Jul-09,14.09,14.68,13.88,14.16,209514
28-Jul-09,14.69,14.69,14.01,14.24,271949
27-Jul-09,14.28,14.91,14.15,14.87,241539
24-Jul-09,14.46,14.89,14.22,14.32,194085
23-Jul-09,13.29,14.78,13.14,14.66,955194
22-Jul-09,13.51,13.77,13.39,13.45,475953
21-Jul-09,13.61,13.76,13.41,13.63,452964
20-Jul-09,13.42,13.73,13.39,13.66,419684
17-Jul-09,13.35,13.48,13.24,13.38,177153
16-Jul-09,13.16,13.53,13.14,13.44,179024
15-Jul-09,12.33,13.40,12.16,13.20,691380
14-Jul-09,11.78,12.28,11.69,12.15,362896
13-Jul-09,11.79,11.80,11.41,11.77,227871
10-Jul-09,11.75,11.99,11.63,11.80,229604
9-Jul-09,11.30,12.03,11.25,11.84,654269
8-Jul-09,11.82,11.91,11.04,11.25,715753
7-Jul-09,12.16,12.17,11.63,11.79,681635
6-Jul-09,12.62,12.68,11.97,12.07,570169
3-Jul-09,12.82,12.82,12.82,12.82,0
2-Jul-09,13.19,13.39,12.81,12.82,289307
