Date,Open,High,Low,Close,Volume
21-Apr-10,7.20,7.20,7.04,7.13,18149
20-Apr-10,7.10,7.15,7.06,7.07,5620
19-Apr-10,7.15,7.20,7.03,7.10,39881
16-Apr-10,7.21,7.43,7.12,7.12,52083
15-Apr-10,7.30,7.35,7.20,7.23,26999
14-Apr-10,7.26,7.46,7.21,7.32,61732
13-Apr-10,7.21,7.25,7.20,7.20,43231
12-Apr-10,7.25,7.35,7.11,7.22,69836
9-Apr-10,7.26,7.33,7.25,7.25,27100
8-Apr-10,7.21,7.35,7.20,7.27,88347
7-Apr-10,7.30,7.35,7.20,7.31,61863
6-Apr-10,7.38,7.42,7.22,7.35,100254
5-Apr-10,7.30,7.50,7.20,7.25,85268
2-Apr-10,7.30,7.30,7.30,7.30,0
1-Apr-10,7.42,7.42,7.00,7.30,209616
31-Mar-10,7.42,7.83,7.25,7.44,425571
30-Mar-10,8.11,8.27,7.91,8.16,495727
29-Mar-10,7.67,8.11,7.67,7.80,169792
26-Mar-10,7.64,7.81,7.47,7.59,114361
25-Mar-10,8.24,8.24,7.45,7.71,270724
24-Mar-10,8.32,8.95,7.70,8.01,1550686
23-Mar-10,7.68,7.75,7.20,7.25,105961
22-Mar-10,7.12,7.56,7.03,7.56,140659
19-Mar-10,7.28,7.28,6.81,7.20,136988
18-Mar-10,6.81,7.14,6.70,6.86,85758
17-Mar-10,7.28,7.40,6.70,6.85,239471
16-Mar-10,7.58,7.89,7.10,7.33,77144
15-Mar-10,7.70,8.55,7.53,7.60,334780
12-Mar-10,7.62,7.89,7.48,7.59,143092
11-Mar-10,6.99,7.58,6.91,7.45,144325
10-Mar-10,7.09,7.60,7.01,7.05,209631
9-Mar-10,7.56,7.94,6.95,7.09,471413
8-Mar-10,6.09,8.29,6.09,7.82,2061322
5-Mar-10,6.10,6.15,6.00,6.10,45875
4-Mar-10,6.14,6.15,5.96,6.10,38568
3-Mar-10,6.15,6.15,6.00,6.08,24076
2-Mar-10,5.95,6.15,5.95,6.09,17216
1-Mar-10,5.95,6.00,5.95,6.00,13000
26-Feb-10,5.85,5.99,5.85,5.98,25326
25-Feb-10,5.96,5.99,5.86,5.87,40305
24-Feb-10,6.05,6.05,5.93,5.95,38126
23-Feb-10,6.00,6.02,5.91,6.00,35364
22-Feb-10,6.03,6.03,5.92,6.00,34284
19-Feb-10,6.09,6.09,5.96,6.02,26126
18-Feb-10,6.10,6.10,5.95,6.10,35754
17-Feb-10,6.10,6.15,5.95,6.09,63194
16-Feb-10,6.15,6.16,5.90,6.00,73031
15-Feb-10,6.14,6.14,6.14,6.14,0
12-Feb-10,5.86,6.14,5.86,6.14,46109
11-Feb-10,5.50,5.99,5.50,5.96,66523
10-Feb-10,5.63,5.63,5.50,5.51,24005
9-Feb-10,5.65,5.75,5.41,5.64,36195
8-Feb-10,5.81,5.87,5.72,5.72,13381
5-Feb-10,5.85,5.86,5.79,5.80,32603
4-Feb-10,5.91,5.98,5.81,5.86,25250
3-Feb-10,6.00,6.00,5.92,5.92,29669
2-Feb-10,6.05,6.05,5.92,5.98,15944
1-Feb-10,5.98,6.10,5.94,5.95,25597
29-Jan-10,6.25,6.35,5.96,5.98,55858
28-Jan-10,6.20,6.23,6.06,6.23,79781
27-Jan-10,6.39,6.40,6.21,6.28,37266
26-Jan-10,6.60,6.60,6.40,6.45,30360
25-Jan-10,6.50,6.60,6.39,6.60,34378
22-Jan-10,6.50,6.63,6.39,6.50,53603
21-Jan-10,6.68,6.68,6.46,6.51,49176
20-Jan-10,6.67,6.67,6.49,6.60,44645
19-Jan-10,6.71,6.75,6.60,6.69,44592
18-Jan-10,6.72,6.72,6.72,6.72,0
15-Jan-10,6.72,6.72,6.46,6.72,75006
14-Jan-10,6.75,6.75,6.55,6.59,18763
13-Jan-10,6.52,6.72,6.48,6.55,45221
12-Jan-10,7.26,7.26,6.51,6.52,61898
11-Jan-10,6.90,6.95,6.75,6.92,68568
8-Jan-10,6.83,6.88,6.70,6.78,41908
7-Jan-10,6.58,6.67,6.51,6.55,39630
6-Jan-10,6.70,6.90,6.50,6.58,96851
5-Jan-10,6.87,7.08,6.65,6.77,214479
4-Jan-10,6.25,6.84,6.24,6.65,150024
1-Jan-10,6.18,6.18,6.18,6.18,0
31-Dec-09,6.10,6.20,5.90,6.18,78718
30-Dec-09,6.14,6.19,5.92,6.01,75840
29-Dec-09,6.11,6.38,6.10,6.23,51009
28-Dec-09,6.16,6.30,6.10,6.10,51097
25-Dec-09,6.20,6.20,6.20,6.20,0
