Date,Open,High,Low,Close,Volume
1-Feb-10,2.34,2.83,2.11,2.76,1495606
29-Jan-10,2.48,2.59,2.18,2.29,839558
28-Jan-10,2.54,2.67,2.40,2.52,1379020
27-Jan-10,2.24,2.79,2.23,2.73,4563826
26-Jan-10,1.94,2.09,1.94,2.02,490051
25-Jan-10,1.93,2.01,1.92,2.01,454377
22-Jan-10,1.88,2.02,1.87,1.97,485439
21-Jan-10,1.94,1.98,1.85,1.94,397820
20-Jan-10,1.98,2.00,1.88,1.93,326308
19-Jan-10,1.92,2.03,1.88,2.02,431847
18-Jan-10,1.92,1.92,1.92,1.92,0
15-Jan-10,1.87,1.92,1.81,1.92,223737
14-Jan-10,1.95,1.95,1.85,1.90,224746
13-Jan-10,1.90,1.90,1.85,1.90,187237
12-Jan-10,1.92,1.98,1.85,1.90,396004
11-Jan-10,1.86,1.98,1.85,1.98,544843
8-Jan-10,1.82,1.84,1.77,1.83,277906
7-Jan-10,1.68,1.84,1.67,1.84,715764
6-Jan-10,1.54,1.69,1.54,1.63,398012
5-Jan-10,1.55,1.60,1.47,1.56,285708
4-Jan-10,1.54,1.55,1.40,1.55,435378
1-Jan-10,1.50,1.50,1.50,1.50,0
31-Dec-09,1.44,1.50,1.38,1.50,377448
30-Dec-09,1.50,1.50,1.44,1.45,221531
29-Dec-09,1.44,1.50,1.44,1.50,196485
28-Dec-09,1.43,1.51,1.43,1.44,230280
25-Dec-09,1.45,1.45,1.45,1.45,0
24-Dec-09,1.44,1.49,1.43,1.45,163462
23-Dec-09,1.42,1.46,1.41,1.43,181698
22-Dec-09,1.38,1.43,1.36,1.42,157981
21-Dec-09,1.45,1.55,1.36,1.42,418508
18-Dec-09,1.48,1.48,1.43,1.45,297446
17-Dec-09,1.60,1.60,1.44,1.48,796674
16-Dec-09,1.58,1.61,1.56,1.61,114084
15-Dec-09,1.57,1.62,1.56,1.57,113356
14-Dec-09,1.66,1.68,1.57,1.58,174209
11-Dec-09,1.62,1.65,1.58,1.63,107548
10-Dec-09,1.70,1.70,1.58,1.60,141678
9-Dec-09,1.53,1.72,1.53,1.68,352914
8-Dec-09,1.58,1.63,1.55,1.55,194986
7-Dec-09,1.61,1.62,1.58,1.58,127224
4-Dec-09,1.63,1.71,1.60,1.60,300543
3-Dec-09,1.66,1.69,1.60,1.61,187172
2-Dec-09,1.67,1.71,1.66,1.66,233485
1-Dec-09,1.66,1.75,1.66,1.71,114343
30-Nov-09,1.72,1.73,1.66,1.66,131129
27-Nov-09,1.65,1.70,1.65,1.68,67404
26-Nov-09,1.77,1.77,1.77,1.77,0
25-Nov-09,1.68,1.78,1.68,1.77,131331
24-Nov-09,1.72,1.72,1.63,1.68,188608
23-Nov-09,1.73,1.74,1.67,1.67,98307
20-Nov-09,1.81,1.81,1.71,1.72,163465
19-Nov-09,1.72,1.82,1.71,1.81,268916
18-Nov-09,1.77,1.82,1.75,1.80,231199
17-Nov-09,1.70,1.78,1.67,1.74,286521
16-Nov-09,1.60,1.70,1.60,1.67,329529
13-Nov-09,1.59,1.62,1.56,1.59,199625
12-Nov-09,1.65,1.66,1.60,1.63,170075
11-Nov-09,1.65,1.67,1.62,1.63,160739
10-Nov-09,1.67,1.71,1.62,1.67,215760
9-Nov-09,1.66,1.73,1.64,1.67,169097
6-Nov-09,1.78,1.78,1.65,1.65,174452
5-Nov-09,1.75,1.78,1.63,1.78,223424
4-Nov-09,1.67,1.76,1.63,1.67,204553
3-Nov-09,1.61,1.70,1.56,1.70,263671
2-Nov-09,1.60,1.63,1.56,1.59,280353
30-Oct-09,1.70,1.70,1.58,1.60,409758
29-Oct-09,1.70,1.75,1.63,1.69,307774
28-Oct-09,1.73,1.73,1.60,1.64,543698
27-Oct-09,1.88,1.88,1.75,1.76,392284
26-Oct-09,1.95,1.97,1.81,1.85,426992
23-Oct-09,2.00,2.00,1.89,1.89,300964
22-Oct-09,1.95,2.00,1.88,1.99,279752
21-Oct-09,1.90,2.01,1.86,1.96,508928
20-Oct-09,2.04,2.04,1.87,1.90,407029
19-Oct-09,2.00,2.06,1.95,2.00,419641
16-Oct-09,2.01,2.06,1.94,1.99,404552
15-Oct-09,2.08,2.13,1.93,2.06,878496
14-Oct-09,1.89,2.12,1.82,2.12,1340024
13-Oct-09,1.84,1.89,1.81,1.84,214091
